web-scraper-order,web-scraper-start-url,next_button,next_button-href,content
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-278""><span class=""indexHeadword"">Burton, John,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1305#actrade-9780197263921-milestone-3221"">1294–5</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1334#actrade-9780197263921-milestone-3297"">1323</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1341#actrade-9780197263921-milestone-3314"">1330</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-279""><span class=""indexHeadword"">Buttram, Francis, Capt.,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-54#actrade-9780197263921-milestone-267"">53–4</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-98#actrade-9780197263921-milestone-387"">97</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-174#actrade-9780197263921-milestone-627"">172</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-179#actrade-9780197263921-milestone-635"">177</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-565#actrade-9780197263921-milestone-1519"">560</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-571#actrade-9780197263921-milestone-1530"">566</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-578#actrade-9780197263921-milestone-1539"">573</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-640#actrade-9780197263921-milestone-1646"">634</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-647#actrade-9780197263921-milestone-1657"">641</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-663#actrade-9780197263921-milestone-1694"">657</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1214#actrade-9780197263921-milestone-3014"">1203</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1218#actrade-9780197263921-milestone-3023"">1207</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1259#actrade-9780197263921-milestone-3136"">1248</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1262#actrade-9780197263921-milestone-3142"">1251</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1357#actrade-9780197263921-milestone-3389"">1344–5</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div4-38#actrade-9780197263921-milestone-3591"">1384–6</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div4-56#actrade-9780197263921-milestone-3652"">1398–9</a></div>

<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-280""><span class=""indexHeadword"">Cabess, John, merchant of Komenda,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-14#actrade-9780197263921-milestone-95"">13</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-85#actrade-9780197263921-milestone-356"">84</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-266#actrade-9780197263921-milestone-848"">263–4</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-269#actrade-9780197263921-milestone-858"">266–76</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-281#actrade-9780197263921-milestone-894"">278–84</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-289#actrade-9780197263921-milestone-914"">286</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-292#actrade-9780197263921-milestone-921"">289–90</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-295#actrade-9780197263921-milestone-932"">292–5</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-300#actrade-9780197263921-milestone-944"">297–9</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-306#actrade-9780197263921-milestone-956"">303–13</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-331#actrade-9780197263921-milestone-1017"">328–32</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-337#actrade-9780197263921-milestone-1031"">334–5</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-340#actrade-9780197263921-milestone-1036"">337–8</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-345#actrade-9780197263921-milestone-1048"">342–3</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-351#actrade-9780197263921-milestone-1062"">348</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-354#actrade-9780197263921-milestone-1066"">351</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-368#actrade-9780197263921-milestone-1090"">365–6</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-371#actrade-9780197263921-milestone-1101"">368</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-382#actrade-9780197263921-milestone-1127"">379–84</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-392#actrade-9780197263921-milestone-1152"">389</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-400#actrade-9780197263921-milestone-1174"">397</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-402#actrade-9780197263921-milestone-1179"">399</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-410#actrade-9780197263921-milestone-1198"">407</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-412#actrade-9780197263921-milestone-1204"">409</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-414#actrade-9780197263921-milestone-1207"">411–12</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-417#actrade-9780197263921-milestone-1214"">414</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-419#actrade-9780197263921-milestone-1221"">416</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-426#actrade-9780197263921-milestone-1241"">423</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-429#actrade-9780197263921-milestone-1248"">426</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-431#actrade-9780197263921-milestone-1252"">428</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-434#actrade-9780197263921-milestone-1261"">431</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-441#actrade-9780197263921-milestone-1279"">438</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-443#actrade-9780197263921-milestone-1282"">440</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-445#actrade-9780197263921-milestone-1288"">442–3</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-450#actrade-9780197263921-milestone-1304"">447–50</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-786#actrade-9780197263921-milestone-1933"">780</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div4-88#actrade-9780197263921-milestone-3732"">1424</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-281""><span class=""indexHeadword"">Cakonoko/Conconoko, Caboceer (of Dixcove),</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-73#actrade-9780197263921-milestone-313"">72</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-80#actrade-9780197263921-milestone-336"">79</a>;
<div class=""indexItemLevel2"" id=""actrade-9780197263921-indexItem2-73""><span class=""indexHeadword"">Conconoko's Croom,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-78#actrade-9780197263921-milestone-328"">77</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-199#actrade-9780197263921-milestone-670"">197</a></div></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-282""><span class=""indexHeadword"">Cape Coast Tom:</span> see <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-indexList-2#actrade-9780197263921-indexItem1-642"">Tom</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-283""><span class=""indexHeadword"">Caperson, Christen,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1350#actrade-9780197263921-milestone-3335"">1339</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-284""><span class=""indexHeadword"">Caravelo, Anthony,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-119#actrade-9780197263921-milestone-476"">118</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-285""><span class=""indexHeadword"">Carter, [Edward], Capt.,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-926#actrade-9780197263921-milestone-2257"">920</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div4-97#actrade-9780197263921-milestone-3750"">1430</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-286""><span class=""indexHeadword"">Carter, John,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-26#actrade-9780197263921-milestone-133"">25</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-287""><span class=""indexHeadword"">Casey, Henry,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-36#actrade-9780197263921-milestone-179"">35</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-105#actrade-9780197263921-milestone-410"">104</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-288""><span class=""indexHeadword"">Chantrell, Capt.,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-652#actrade-9780197263921-milestone-1667"">646</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-289""><span class=""indexHeadword"">Checkery, Enoch,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-860#actrade-9780197263921-milestone-2087"">854</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-290""><span class=""indexHeadword"">Chinwell, Andrew,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-871#actrade-9780197263921-milestone-2120"">865</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-291""><span class=""indexHeadword"">Christenson, Christen,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1350#actrade-9780197263921-milestone-3335"">1339</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-292""><span class=""indexHeadword"">Christophell, Christian,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-420#actrade-9780197263921-milestone-1227"">417</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-293""><span class=""indexHeadword"">Churchy, William,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div4-78#actrade-9780197263921-milestone-3702"">1416</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-294""><span class=""indexHeadword"">Clarkson, Christopher,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-2#actrade-9780197263921-milestone-37"">1–14</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-20#actrade-9780197263921-milestone-109"">19</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-22#actrade-9780197263921-milestone-114"">21</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-40#actrade-9780197263921-milestone-197"">39</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-48#actrade-9780197263921-milestone-242"">47</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-195#actrade-9780197263921-milestone-664"">193</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-197#actrade-9780197263921-milestone-668"">195–6</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-200#actrade-9780197263921-milestone-673"">198</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-209#actrade-9780197263921-milestone-702"">207</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-295""><span class=""indexHeadword"">Clay, George,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div4-51#actrade-9780197263921-milestone-3628"">1394</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-296""><span class=""indexHeadword"">Clements/Clemmetts, Henry,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-772#actrade-9780197263921-milestone-1907"">766</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-800#actrade-9780197263921-milestone-1963"">794</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-814#actrade-9780197263921-milestone-1993"">808</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-1366#actrade-9780197263921-milestone-3469"">1353</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-297""><span class=""indexHeadword"">Clunn/Clune, George,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-47#actrade-9780197263921-milestone-229"">46</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-61#actrade-9780197263921-milestone-282"">60</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-72#actrade-9780197263921-milestone-310"">71</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-87#actrade-9780197263921-milestone-367"">86</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-298""><span class=""indexHeadword"">Coboume/Couboume, William,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-100#actrade-9780197263921-milestone-396"">99</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-143#actrade-9780197263921-milestone-545"">142</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-147#actrade-9780197263921-milestone-555"">146–7</a></div>
<div class=""indexItemLevel1"" id=""actrade-9780197263921-indexItem1-299""><span id=""page687"" class=""page-break""><span id=""actrade-9780197263921-milestone-3911"">pg 687</span></span> <span class=""indexHeadword"">Coffee/Cuffee (1), Captain of Anashan,</span> <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-521#actrade-9780197263921-milestone-1432"">516–7</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-525#actrade-9780197263921-milestone-1445"">520</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-542#actrade-9780197263921-milestone-1478"">537</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-551#actrade-9780197263921-milestone-1495"">546</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-554#actrade-9780197263921-milestone-1499"">549</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-559#actrade-9780197263921-milestone-1510"">554</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-563#actrade-9780197263921-milestone-1516"">558</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-567#actrade-9780197263921-milestone-1523"">562</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-569#actrade-9780197263921-milestone-1525"">564</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-579#actrade-9780197263921-milestone-1540"">574–5</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-587#actrade-9780197263921-milestone-1556"">582</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-590#actrade-9780197263921-milestone-1561"">585</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-745#actrade-9780197263921-milestone-1859"">739</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-812#actrade-9780197263921-milestone-1988"">806</a>, <a href=""/view/10.1093/actrade/9780197263921.book.1/actrade-9780197263921-div2-831#actrade-9780197263921-milestone-2035"">825</a></div>
